Store #,Name,Address,City,State,Zip Code,Interstate,Latitude,Longitude,Phone Number,Parking Spaces Count,Fuel Lane Count,Shower Count,Amenities,Restaurants
846,Shell Flying J Dealer,Jct Hwy 9 & Hwy 36 S,Hanna,AB,T0J 1P0,AB-9 & AB-36 S,51.6181359714948,-111.81157629321646,(403) 854-5000,100,8,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | Pegasus | Public Laundry | Truck Parking Spaces,
850,Shell Flying J Dealer,16806 118 Ave NW,Edmonton,AB,T5V 1M8,"AB-16, Exit 381",53.57113774904042,-113.61232807825985,(780) 455-1111,100,6,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | Barber Shop | CAT Scale | Check Cashing | DEF Lanes | Game Room | Pegasus | Public Laundry | Truck Parking Spaces,
851,Flying J Travel Center,1255 Dallas Dr,Monte Creek,BC,V0E 2M0,"Hwy 1, Exit 397 W/396 E",50.6473756145033,-119.98179865142613,(778) 244-4055,30,7,4,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | Check Cashing | Lottery | Pegasus | Public Laundry | Truck Parking Spaces,Pilot Eats
852,Flying J Travel Center,20382 Old Hwy 2,Lancaster,ON,K0C 1N0,"ON-401, Exit 814",45.138695,-74.4962147,(613) 347-2221,71,10,7,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Pegasus | Public Laundry | Truck Parking Spaces,Pilot Eats
853,Flying J Travel Center,996 Great Northern Rd,Sault Ste. Marie,ON,P6B 0B6,ON-17,46.55700502351365,-84.31852298068846,(705) 945-9000,44,7,4,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Pegasus | Public Laundry | Truck Parking Spaces,Pilot Eats
860,Flying J Travel Center,1637 Pettit Rd,Fort Erie,ON,L2A 5M4,"QEW, Exit 5",42.92129621141171,-78.96722853926944,(905) 991-1800,110,8,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Public Laundry | Truck Parking Spaces,Pilot Eats
861,Flying J Travel Center,63100 Flood Hope Rd,Hope,BC,V0X 1L2,"Hwy 1, Exit 168",49.36544678735627,-121.48335242460632,(604) 283-7618,50,10,7,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces,Subway | Pilot Eats
862,Flying J Travel Center,2492 Cedar Creek Rd,Ayr,ON,N0B 1E0,"ON-401, Exit 268",43.33468919830111,-80.43186983366012,(519) 624-9578,22,8,4,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Pegasus | Truck Parking Spaces,Pilot Eats EXPRESS
863,Flying J Travel Center,1800 N Service Rd,Balgonie,SK,S0G 0E0,Hwy 1 & SK-46,50.478307197569194,-104.28936935038776,(306) 988-0486,98,9,7,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Public Laundry | Truck Parking Spaces,Pilot Eats
864,Shell Flying J Dealer,Jct Hwy 11 & Hwy 44,Davidson,SK,S0G 1A0,SK-11 & Enterprise Ln,51.249696664849424,-105.97236731352257,(306) 567-3222,0,2,0,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | DEF Lanes | Lottery | Pegasus,
865,Flying J Dealer,2000 Clements Rd,Pickering,ON,L1W 4A1,"ON-401, Exit 399",43.828488,-79.047768,(905) 428-9700,50,9,0,Diesel Lanes | Showers | Premium Wifi | ATM | CAT Scale | Check Cashing | Drivers Lounge | Pegasus | Public Laundry | Truck Parking Spaces,
866,Flying J Travel Center,3200 Hwy 11-17,Shuniah,ON,P0T 2M0,Hwy 11-17 & Hwy 587,48.60345069232682,-88.78233225667648,(807) 977-2121,70,6,5,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | DEF Lanes | Drivers Lounge | Pegasus | Truck Parking Spaces,Pilot Eats EXPRESS
868,Flying J Travel Center,2194 Saamis Dr NW,Medicine Hat,AB,T1C 1W7,Hwy 1 & Brier Park,50.05491400310301,-110.7347330547329,(403) 879-6236,52,8,4,Diesel Lanes | Showers | ATM | CAT Scale | Cylinder Propane | Lottery | Public Laundry | Truck Parking Spaces,Pilot Eats
869,Flying J Travel Center,2810 21 Ave,Nanton,AB,T0L 1R0,AB-533 & AB-2,50.3415416,-113.7655356,(403) 646-2810,71,5,3,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces,Pilot Eats EXPRESS
901,ONE9 Travel Center,5085 Buffalo Creek Rd,Elm Creek,NE,68836,"I-80 & US-183, Exit 257",40.692276562177675,-99.3817536699753,(308) 856-4330,75,6,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Subway | Pilot Eats
963,ONE9 Dealer,3709 S Geiger Blvd,Spokane,WA,99224,"I-90, Exit 276",47.620534040409396,-117.50694794973754,(509) 215-5016,2,3,0,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Drivers Lounge | Lottery | Truck Parking Spaces,
965,ONE9 Dealer,2300 S Canyon Rd,Ellensburg,WA,98926,"I-90, Exit 109",46.97067325059552,-120.53766352513122,(509) 215-5014,100,5,0,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Drivers Lounge | Game Room | Lottery | Public Laundry | Truck Parking Spaces,
1020,Mr. Fuel Travel Center,1235 Ripley St,Lake Station,IN,46405,"I-94/90, Exit 15B",41.58833740961262,-87.23947943543345,(219) 962-1110,6,8,2,Diesel Lanes | Showers | Diesel Mobile Fueling | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Truck Wash | Mobile Ordering,Pilot Eats
1032,Mr. Fuel Travel Center,435 S 3rd St,Steubenville,OH,43952,"OH-7, Exit Third St",40.3531905,-80.6164316,(740) 282-6036,10,5,0,Diesel Lanes | Diesel Mobile Fueling | Premium Wifi | ATM | Cylinder Propane | DEF Lanes | Lottery | Truck Parking Spaces | Mobile Ordering,Pilot Eats
1108,Mr. Fuel Travel Center,3206 W Trinity Blvd,Grand Prairie,TX,75050,TX-161 & Trinity Blvd,32.8018794,-97.030391,(972) 237-7905,8,4,0,Diesel Lanes | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | DEF Lanes | Lottery | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Pilot Eats
1149,Mr. Fuel Travel Center,3515 Zoo Pkwy,Jacksonville,FL,32226,"I-295, Exit 41",30.4128833,-81.5716908,(904) 696-9566,27,5,0,Diesel Lanes | Diesel Mobile Fueling | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Lottery | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Pilot Eats
1197,Flying J Dealer,1950 BC-3,Jaffray,BC,V0B 1T0,BC-3 & Tie Lake Rd,49.37601528158034,-115.29800100560303,(250) 429-3816,0,8,0,Diesel Lanes | ATM | Bulk Propane | Lottery | Truck Wash,
1200,Flying J Dealer,3806 Highway St,Valleyview,AB,T0H 3Z0,"AB-43, Exit 36/39 Ave",55.05163200823135,-117.28273436878663,(780) 524-4666,10,3,0,Diesel Lanes | ATM | Lottery | Pegasus | Truck Parking Spaces,
1201,Flying J Dealer,13947 Hurontario St,Inglewood,ON,L7C 2C9,ON-10,43.772627973597054,-79.8763214478157,(905) 838-1355,0,2,0,Diesel Lanes | Diesel Mobile Fueling | ATM | Lottery | Pegasus,
1203,Mr. Fuel Travel Center,10580 Old Hwy 80 W,Meridian,MS,39307,"I-20, Exit 129",32.34330003394725,-88.79821347876684,(601) 693-5104,96,12,8,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | DEF Lanes | Public Laundry | Truck Parking Spaces | Mobile Ordering,Subway | Pilot Eats
1213,Pride Travel Center,12551 S Mohave Center Blvd,Yucca,AZ,86438,"I-40, Exit 25",34.86396432618587,-114.14406582341768,(928) 766-6228,86,8,7,Showers | Prime Parking Spaces | Diesel Mobile Fueling | Wifi | ATM | CAT Scale | Check Cashing | Lottery | Public Laundry | Mobile Ordering,Subway | Pilot Eats EXPRESS
1215,One9 Travel Center,48710 Vicksburg Rd,Salome,AZ,85348,"I-10, Exit 45",33.627656363554415,-113.76779908173792,(928) 288-7611,0,9,6,Diesel Lanes | Showers | Diesel Mobile Fueling | DEF Lanes | Mobile Ordering,Pilot Eats
1216,Pride Travel Center,5240 S Sunland Gin Rd,Eloy,AZ,85131,"I-10, Exit 200",32.8118421145121,-111.67180282949982,(520) 422-6903,54,7,3,Diesel Lanes | Showers | Diesel Mobile Fueling | DEF Lanes | Mobile Ordering,Subway | Pilot Eats EXPRESS
1222,Stamart Travel Center,3500 12th Ave N,Fargo,ND,58102,"I-29, Exit 66",46.88944341642595,-96.83594404710766,(701) 298-3500,130,17,10,Diesel Lanes | Showers | Diesel Mobile Fueling | Mobile Ordering,Pilot Eats
1224,ONE9 Travel Center,3936 Miriam Ave,Bismarck,ND,58501,"I-94, Exit 161",46.82943325421127,-100.72928615411641,(701) 289-6786,63,8,4,Diesel Lanes | Showers | Diesel Mobile Fueling | Public Laundry | Mobile Ordering,Pilot Eats
1226,EZ Trip Travel Center,91558 Biggs Rufus Highway,Wasco,OR,97065,I-84 Exit 104,45.669722279032385,-120.83191954329776,(541) 739-2069,20,5,0,Diesel Lanes | Diesel Mobile Fueling | DEF Lanes | Truck Parking Spaces | Mobile Ordering,Subway | Pilot Eats EXPRESS
1232,EZ Trip Travel Center,33380 OR-34,Albany,OR,97322,"I-5, Exit 228",44.55542205037545,-123.05758350370482,(458) 246-1037,30,5,3,Diesel Lanes | Diesel Mobile Fueling | Truck Parking Spaces | Mobile Ordering,Pilot Eats
1244,ONE9 Dealer,942 E Pima St,Gila Bend,AZ,85337,AZ-85,32.94993318,-112.705484524,(928) 683-2992,100,7,0,Diesel Lanes | Diesel Mobile Fueling | ATM | Bulk Propane | Cylinder Propane | DEF Lanes | Truck Parking Spaces,
1245,Mr. Fuel Travel Center,4 Corvette Dr,Litchfield,IL,62056,"I-55, Exit 52",39.17694110759193,-89.67442381225109,(217) 324-7114,40,4,2,Diesel Lanes | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Game Room | Pegasus | Mobile Ordering,Pilot Eats
1248,ONE9 Dealer,103 S I-45,Wilmer,TX,75172,"I-45, Exit 270",32.59130492647632,-96.68043780489349,(972) 441-3747,21,6,0,,
1251,ONE9 Travel Center,399 McCormick St,Wamsutter,WY,82336,"I-80, Exit 173",41.674144,-107.978979,(307) 372-9196,58,8,4,Electric Vehicle Charging Station | Mobile Ordering,Pilot Eats
1258,Arco Travel Center,185 N Riggles Ave,Quartzsite,AZ,85346,"I-10, Exit 19",33.67009843547798,-114.19895895422326,(928) 927-3600,46,9,2,Diesel Lanes | Showers | Diesel Mobile Fueling | Wifi | ATM | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Public Laundry | Truck Parking Spaces | Mobile Ordering,Pilot Eats
1262,Xpress Fuel Travel Center,1590 FM1110,Clint,TX,79836,"I-10, Exit 42",31.598011923114207,-106.19699704963048,(915) 851-2137,53,8,8,Diesel Lanes | Showers | Diesel Mobile Fueling | DEF Lanes | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Pilot Eats EXPRESS
1264,Xpress Fuel Travel Center,3105 N Toltec Rd,Eloy,AZ,85131,"I-10, Exit 203",32.779546753867265,-111.61792355155943,(520) 709-4058,77,8,8,Mobile Ordering,Pilot Eats EXPRESS
1270,ONE9 Dealer,1851 State Hwy 77,Holbrook,AZ,86025,"I-40, Exit 292",34.97401983726632,-110.09016005565996,(928) 524-1400,150,8,0,Diesel Lanes | Showers | Diesel Mobile Fueling | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Pegasus | Truck Parking Spaces,
1271,ONE9 Dealer,2084 S Marina Dr,Thermal,CA,92274,CA-86,33.2788476,-115.9656157,(760) 394-1024,20,9,0,,
1275,EZ Trip Travel Center,28577 Ave 12,Madera,CA,93637,"CA-99, Exit 151",36.9250033,-120.0263035,(559) 975-9001,28,12,7,Diesel Lanes | Showers | Wifi | ATM | Check Cashing | Cylinder Propane | Lottery | Truck Parking Spaces | Mobile Ordering,Cinnabon | Subway | Taco Bell | Pilot Eats EXPRESS
1277,EZ Trip Travel Center,44779 S. Lassen Avenue,Huron,CA,93204,"I-5, Exit 319",36.0749927,-120.1033417,(559) 384-0023,70,8,6,Diesel Lanes | Showers | Diesel Mobile Fueling | Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,Cinnabon | Pilot Eats EXPRESS
1282,ONE9 Dealer,1100 FM 148,Terrell,TX,75160,"I-20, Exit 498",32.72312673912177,-96.31801575422287,(972) 524-0859,12,5,0,,
1285,ONE9 Dealer,87125 I-20,Santo,TX,76472,"I-20, Exit 386",32.6154694,-98.1085154,(940) 769-2584,13,4,0,,
1286,ONE9 Dealer,1530 W Main St,Salem,IL,62881,"I-57, Exit 116",38.62551487669823,-88.96800696561967,(618) 548-8225,0,4,0,Diesel Mobile Fueling | ATM | Bulk Propane | Check Cashing | Lottery,
1291,ONE9 Dealer,2606 FM 174,Bowie,TX,76230,US-287 & FM174,33.57565393796246,-97.89710323725156,(940) 872-8804,23,4,0,,
1293,ONE9 Dealer,801 E I-30,Garland,TX,75043,"I-30, Exit 61A",32.8548532,-96.56098,(469) 782-0191,0,4,0,Diesel Lanes | ATM | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces,
1295,ONE9 Dealer,16243 US-271,Tyler,TX,75708,"I-20, Exit 571A",32.4407652,-95.1365288,(903) 877-0800,40,5,0,,
1300,ONE9 Dealer,2200 W Lake Bardwell Dr,Ennis,TX,75119,US-287 & TX-34,32.301800913976784,-96.63835690129775,(972) 875-3500,8,2,0,,
1302,EZ Trip Travel Center,29541 Stockdale Hwy,Bakersfield,CA,93314,"I-5, Exit 253",35.35423704900311,-119.33124504047548,(661) 477-1713,0,7,0,Diesel Lanes | Diesel Mobile Fueling | Wifi | ATM | DEF Lanes | Pegasus | Mobile Ordering,IHOP | Pilot Eats EXPRESS
1304,ONE9 Dealer,1000 NE Loop 820,Fort Worth,TX,76106,"I-820, Exit 15",32.84180360427686,-97.34207265277863,(682) 365-4152,22,4,0,,
1312,Xpress Fuel Travel Center,581 Vinton Rd,Vinton,TX,79821,"I-10, Exit 2",31.9582,-106.586,(915) 306-1319,35,8,4,Diesel Lanes | Showers | ATM | Check Cashing | Pegasus | Truck Parking Spaces | Mobile Ordering,Pilot Eats
1318,ONE9 Dealer,325 E Evergreen St,Strafford,MO,65757,"I-44, Exit 88",37.27350577506178,-93.11113652085997,(417) 736-0017,40,7,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces,
1320,ONE9 Dealer,625 Ovilla Rd,Waxahachie,TX,75167,US-287 & FM 664,32.4285311,-96.8744294,(972) 937-0002,8,3,0,,
1330,ONE9 Travel Center,2101 US-49,Brinkley,AR,72021,"I-40, Exit 216",34.912544273597874,-91.19621866623427,(870) 638-4135,42,7,4,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Pegasus | Truck Parking Spaces | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Pilot Eats
1334,ONE9 Dealer,13965 I-35 S,Valley View,TX,76272,"I-35, Exit 483",33.436654241618704,-97.16374906032715,(940) 726-5643,10,3,0,,
1335,ONE9 Dealer,110 U.S. 67,Venus,TX,76084,US-67 & FM 157,32.43665,-97.10582,(469) 409-5125,6,4,0,,
1338,ONE9 Dealer,13745 N I-35,Jarrell,TX,76537,"I-35, Exit 275",30.83826830961093,-97.59921261764241,(512) 746-2438,40,6,0,,
1339,ONE9 Dealer,2023 NY-104,Parish,NY,13131,"I-81, Exit 118",43.4583243,-76.1155855,(315) 625-4676,100,4,0,Diesel Mobile Fueling,
1341,ONE9 Dealer,1801 Pioneer Hwy E,Arlington,WA,98223,"I-5, Exit 208",48.18815,-122.2061599,(360) 652-6066,10,4,0,Diesel Lanes | Diesel Mobile Fueling | Truck Parking Spaces,
1343,EZ Trip Dealer,787 Montague Rd,Yreka,CA,96097,"I-5, Exit 776",41.7376105,-122.6237428,(530) 200-8954,84,7,0,,
1344,ONE9 Dealer,1301 Markum Ranch Rd E,Fort Worth,TX,76126,"I-20, Exit 425",32.692455,-97.517959,(817) 560-0000,20,6,0,Diesel Lanes | Diesel Mobile Fueling | ATM | Lottery | Truck Parking Spaces,
1349,Xpress Fuel Travel Center,900 Frontage Rd,Van Horn,TX,79855,"I-10, Exit 140B",31.039088635332803,-104.81544557080248,(915) 335-8044,50,7,4,Diesel Lanes | Diesel Mobile Fueling | ATM | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Pilot Eats
1358,ONE9 Travel Center,3303 W Historic Hwy 66,Gallup,NM,87301,"I-40, Exit 16",35.506251,-108.825976,(505) 356-7565,63,7,4,Mobile Ordering,Pilot Eats
1359,ONE9 Travel Center,400 USA Parkway (Hwy 439),Sparks,NV,89437,"I-80, Exit 32",39.559014533092466,-119.4898624297425,(775) 316-7002,40,7,0,Game Room | Mobile Ordering,Pilot Eats
1361,ONE9 Dealer,14749 Thornton Rd,Lodi,CA,95242,"I-5, Exit 485",38.114120039603634,-121.39405689433369,(209) 368-8100,30,6,0,Diesel Lanes | Diesel Mobile Fueling | Wifi | ATM | CAT Scale | DEF Lanes | Pegasus | Truck Parking Spaces,
1362,ONE9 Dealer,2201 N Park Dr,Winslow,AZ,86047,"I-40, Exit 253",35.04306806223185,-110.69934999336411,(928) 248-2070,120,8,0,Diesel Lanes | Showers | Diesel Mobile Fueling | DEF Lanes,
1365,ONE9 Dealer,5495 Co Rd 388,Cusseta,AL,36852,"I-85, Exit 70",32.74473838618367,-85.27912307767909,(334) 476-4505,60,4,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Lottery | Public Laundry | Truck Parking Spaces,
1366,ONE9 Travel Center,15060 US-641 S,Holladay,TN,38341,"I-40, Exit 126",35.843010167500815,-88.08471945506712,(731) 734-0060,118,8,6,Diesel Lanes | Showers | Diesel Mobile Fueling | Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Pilot Eats
1379,ONE9 Dealer,3004 I-30,Greenville,TX,75402,"I-30, Exit 97",33.1340515,-96.0545726,(430) 242-1134,80,7,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | Check Cashing | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Truck Parking Spaces,
1393,ONE9 Dealer,904 W Barbours Cut Blvd,La Porte,TX,77571,,29.673774,-95.0286691,(281) 842-7200,55,7,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces,
1395,ONE9 Dealer,22535 S Las Vegas Blvd,Jean,NV,89019,"I-15, Exit 12",35.77979502890963,-115.32468313892348,(702) 874-1515,0,7,0,Diesel Lanes | Diesel Mobile Fueling | ATM | Check Cashing | Cylinder Propane | Game Room | Pegasus,
1396,ONE9 Dealer,21251 US-322,Strattanville,PA,16258,"I-80, Exit 70",41.18399509723943,-79.246270612944,(814) 351-5000,116,8,0,Diesel Lanes,Dunkin Express | Jimmy John's
1401,ONE9 Dealer,14170 US-441,Lake City,FL,32024,"I-75, Exit 414",29.995820045267745,-82.59841576994059,(386) 754-6511,12,5,0,Diesel Lanes | Diesel Mobile Fueling | Wifi | ATM | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces,
1402,ONE9 Dealer,2091 FL-71,Marianna,FL,32448,"I-10, Exit 142",30.71693456070478,-85.18617136326903,(850) 633-2467,0,4,0,Diesel Lanes | Diesel Mobile Fueling | ATM | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces,
1403,ONE9 Dealer,6723 US-129,Jasper,FL,32052,"I-75, Exit 451",30.4461191431738,-82.93426457053313,(386) 792-1898,10,4,0,Diesel Lanes | Diesel Mobile Fueling | Wifi | ATM | Bulk Propane | Check Cashing | Cylinder Propane | Lottery | Pegasus | Truck Parking Spaces,
1411,ONE9 Dealer,1275 E Business Loop,Bowie,AZ,85605,"I-10, Exit 366",32.319016904595756,-109.45230432869778,(520) 847-2511,50,4,0,Diesel Lanes,
1413,ONE9 Dealer,5150 State Park Rd,Dublin,VA,24084,"I-81, Exit 101",37.086292070578594,-80.64982793684005,(540) 674-4552,75,12,0,,
1414,ONE9 Dealer,5151 N Fork Rd,Elliston,VA,24087,"I-81, Exit 128",37.232816409131146,-80.23973724713414,(540) 268-9500,50,6,0,Diesel Lanes | Showers | Diesel Mobile Fueling,
1415,ONE9 Dealer,293 County Rd 470,Lake Panasoffkee,FL,33538,"I-75, Exit 321",28.753679634554356,-82.09900276160978,(352) 793-1233,21,6,0,,
1416,ONE9 Dealer,4880 Mountain Creek Pkwy,Dallas,TX,75236,"I-20, Exit 458",32.67244796951816,-96.96822497056961,(972) 709-7560,12,3,0,,
1417,ONE9 Dealer,12016 I-35,Lorena,TX,76655,"I-35, Exit 323",31.3951335,-97.2069101,(254) 655-5165,20,6,0,Diesel Lanes | Showers | Diesel Mobile Fueling | Wifi | ATM | Cylinder Propane | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Public Laundry | Truck Parking Spaces,
1418,ONE9 Dealer,1120 FM 775,Seguin,TX,78155,"I-10, Exit 601",29.5390524,-98.0728941,(830) 415-0901,52,6,0,,
1419,ONE9 Dealer,20204 I-35,Lytle,TX,78052,"I-35, Exit 131",29.22039904923907,-98.79481529413793,(830) 209-5544,67,6,0,Diesel Lanes | Showers | Diesel Mobile Fueling | DEF Lanes | Truck Parking Spaces,
1422,ONE9 Dealer,820 Central Ave,Moriarty,NM,87035,"I-40, Exit 197",35.003907569789874,-106.02891324293562,(505) 832-4455,85,5,0,,
1424,ONE9 Dealer,7051 McCracken Rd,Westley,CA,95387,"I-5, Exit 441",37.544293440341846,-121.27049127392522,(209) 343-5010,80,6,0,,
1426,ONE9 Dealer,612 Northside Blvd,Nampa,ID,83687,,43.598673067871815,-116.57232919853695,(208) 466-0802,61,4,0,,
1428,ONE9 Dealer,122 W Simplot Blvd,Caldwell,ID,83605,I-84BL & W Simplot Blvd,43.670313127254886,-116.69924988699886,(208) 459-0027,12,6,0,Diesel Lanes | Diesel Mobile Fueling | ATM | Bulk Propane | CAT Scale | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces,
1429,ONE9 Dealer,2001 Hwy 30 W,Fruitland,ID,83619,,43.973959085762075,-116.9128283504463,(208) 452-5105,42,4,0,,
1432,ONE9 Dealer,2129 Barr Pl,Brighton,CO,80603,"I-76, Exit 21",39.95612928283018,-104.76904761201322,(720) 743-2568,0,8,0,,
1434,ONE9 Dealer,14416 Slover Ave,Fontana,CA,92337,"I-10, Exit 48",34.063147895525574,-117.49131085868837,(909) 822-4415,183,7,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | DEF Lanes | IdleAir | Pegasus | Public Laundry | Truck Parking Spaces | Truck Wash,
1441,EZ Trip Dealer,12971 Northgate Blvd,North Edwards,CA,93523,"CA-58, Exit 186",35.012238214573124,-117.88277778523026,(661) 230-5144,130,12,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | Bulk Propane | Check Cashing | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Public Laundry | Truck Parking Spaces,
1447,ONE9 Dealer,550 Wake Ave,El Centro,CA,92243,"I-8, Exit 115",32.771732600258886,-115.55497775930186,(760) 352-0044,120,6,0,,
1459,ONE9 Dealer,6162 US-51,DeForest,WI,53532,"I-90, Exit 132",43.18325110470052,-89.32250547393217,(608) 246-3040,100,6,0,Diesel Lanes | Diesel Mobile Fueling,
1462,ONE9 Dealer,5000 I-10 W,Orange,TX,77632,"I-10, Exit 874",30.117584944575682,-93.79552091033483,(281) 676-5532,120,9,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | Check Cashing | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Public Laundry | Truck Parking Spaces,
1463,ONE9 Dealer,18889 S Frontage Rd,Welsh,LA,70591,"I-10, Exit 48",30.244014223046314,-92.92774374042487,(337) 358-4030,60,5,0,Diesel Lanes | Showers | Diesel Mobile Fueling | Wifi | ATM | Bulk Propane | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces,
1471,ONE9 Dealer,510 S Bolingbrook Dr,Bolingbrook,IL,60440,"I-55, Exit 267",41.682418414075926,-88.0665912828207,(630) 739-7006,200,10,0,,
1473,ONE9 Dealer,8075 S Access Rd W,Clyde,TX,79510,"I-20, Exit 299",32.41741469434175,-99.5271523975706,(325) 893-4760,30,7,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Truck Wash,
1477,ONE9 Dealer,900 Lewis Ranch Road,Moapa,NV,89025,"I-15, Exit 91",36.664053,-114.560722,(725) 239-7500,15,5,0,Diesel Lanes | Diesel Mobile Fueling | ATM | DEF Lanes | Game Room | Pegasus | Truck Parking Spaces,
1479,ONE9 Dealer,1155 N Cedar Mountain Rd,Fillmore,UT,84631,"I-15, Exit 167",38.99429542389143,-112.32444707908115,(435) 743-6508,30,9,0,,
1480,ONE9 Dealer,30 W 800 North,Parowan,UT,84761,"I-15, Exit 78",37.855965524577165,-112.82912707828058,(435) 264-3340,15,5,0,,
1481,ONE9 Dealer,3934 US-231,Ozark,AL,36360,US-Hwy 231,31.424771661480836,-85.6180382381209,(334) 432-7027,60,8,0,,
1482,ONE9 Dealer,1420 Main St S,Sauk Centre,MN,56378,"I-94, Exit 127",45.71728296134687,-94.95518002140335,(320) 352-5241,180,14,0,,
1488,ONE9 Dealer,720 E Cheyenne Ave,North Las Vegas,NV,89030,"I-15, Exit 46/Morton Site",36.218321579992505,-115.13108505642745,(425) 337-0240,10,5,0,,
1489,ONE9 Dealer,1310 W Spruce St,Deming,NM,88030,"I-10, Exit 81",32.26590355340174,-107.77442923630605,(575) 544-7373,50,4,0,,
1492,ONE9 Dealer,10150 Clark R. Petersen Blvd,Nellis AFB,NV,89191,"I-15, Exit 58",36.309060630194494,-114.95145903745804,(702) 356-9570,30,3,0,,
1501,ONE9 Dealer,3555 W Winnemucca Blvd,Winnemucca,NV,89445,"I-80, Exit 176",40.95166,-117.75938,(775) 245-7656,36,6,0,,
1503,ONE9 Dealer,2055 S State St,Salina,UT,84654,"I-70, Exit 56",38.930028972016295,-111.85378200148583,(435) 287-0546,67,3,0,,
